Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,26.76271437208774,20.53545555270646,26.355327203623027,37.66727907790141,1.136376543997794,1.226185962779815
2,16.020162121003175,18.875223598236033,43.47968546516962,47.550546358447846,1.3469530775313645,1.4140447589128557
3,15.946907687708459,19.723513404745546,51.448488785553266,52.357064360051965,1.4243997712313559,1.329390977006683
4,16.988201868753304,14.361987595199713,54.5630714322603,54.365667288422415,1.6221830423259511,1.7303715799528543
5,16.374958257061852,21.24701192650748,55.92112066764646,57.04584460571189,1.8376210688295949,1.3631927117851537
6,15.614571447602598,15.6844238486094,57.096423113559624,56.08294644437517,1.4739628510862792,1.6058132563305532
7,20.063727544473227,16.931599558364155,58.159337879932664,61.10206034881398,1.6161707539929155,1.3151872682750647
8,18.130538342615782,17.66178032823594,63.25691974102732,68.57636611091147,1.7763753487772216,1.6730951016316327
9,17.950007831208808,9.559696559010114,72.26549045555738,75.36406658613672,1.6853113405587552,1.5600905178016893
10,21.095038446816186,23.59835053708896,75.7100515043362,74.0979925275206,1.6378738710940615,1.3720602179956551
11,15.742328101629543,22.52407068815449,69.06487574293901,66.20528136950782,1.374646373554544,1.1868681626372595
12,14.21479449269521,14.92791294187291,64.78171034892709,63.95786621956519,1.0371579172472305,1.157207263812085
13,16.492159023122262,21.380775464874368,62.623657639408584,61.51019937862945,1.3395232547887868,1.0974065516415985
14,16.408182448359327,17.448876270993328,59.674640307098414,60.38542401144863,1.2176767518937555,0.9833301909876258
15,19.553451550340473,19.443816063618133,59.66216454860268,59.12071075539865,1.377241371425198,0.9296465373532683
16,20.257851828861035,17.733637006253023,59.94060365227396,62.09877289410319,1.1499084423388035,1.2114681645367176
17,23.970030675586116,20.68965376740153,64.5586191509818,65.04919603458092,1.283389399241708,1.0786864508436553
18,21.59401514326061,14.971512934447585,65.97286487043505,66.68370531107837,1.2285410898698117,1.5813293192202358
19,16.385092314000044,16.67948877912548,66.99846292266618,67.75743648516915,1.5270461995519926,0.85413108644839
20,17.410358287319124,17.82470790973858,68.07285610449708,69.54622366239693,1.2169072382049828,1.5180286112358414
