Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,11.629150971217168,13.833312426247996,72.61785806350558,71.60827438882929,1.2697632739775093,1.6957839177277287
2,14.395223616923467,17.775308900640557,71.98867450060371,68.8132466464608,1.210062836352551,1.6174778806230619
3,10.30758638284987,18.31682712566008,66.98917907110358,65.12097886191964,1.1667965785873313,1.8106936062741597
4,7.046048833921224,21.148942929052772,63.63214026175624,60.24312602563777,0.9839820155356426,1.6184877642011413
5,12.876577047381142,11.360013139378408,60.16090718639637,56.47111693741193,1.1676419505411961,1.730388413340778
6,17.020518854860732,16.245878305719387,53.6039494599397,56.756239716231256,1.2515022849287503,1.7500323023158
7,17.317977469579546,12.333307728386448,60.552549677828,58.7251098504189,1.417081954872028,1.8910068021631394
8,13.572217594956365,25.61622057343115,60.327127199927055,58.886674645788965,1.3882755436777099,1.5051129983170817
9,14.031561596730631,13.942854282761177,59.389324996798166,57.8757405763608,1.2858090083911458,2.024006896438365
10,11.67394859719041,19.136311795660053,61.16950349238148,61.88056179107161,1.1400964404187535,1.827853649222266
11,12.390976980731025,13.26311829551846,65.36975659201809,66.04948506273408,1.551254577707496,1.6397043052963556
12,15.7833615744432,15.23989380291867,66.72244756978327,66.73211794395722,1.776014872128657,1.878261184839629
13,16.20363105046772,14.02118087018588,65.15226379547629,63.75840826871366,1.1965367544411647,1.941906907066742
14,9.794910958709284,22.877686106407584,64.37506856450264,64.7576779177367,1.5960156599062407,1.7421092660340116
15,12.454036251747183,8.110772114854777,65.34945626521669,63.782005475756684,1.160124428201544,1.7932783793800917
16,15.626324646845019,21.36418192420689,64.15904931484039,62.16217549259057,1.5391740322747118,1.678509903149693
17,10.181483963346043,10.084728074437137,65.79157127300964,63.15774134095159,1.0370858640099943,2.113127245774027
18,17.89793227204634,22.381551766057854,64.33013796775278,62.42855150066556,1.284888331130405,1.6583888209870676
19,7.9009115360935045,12.991456239468189,65.58895321886229,64.78761539840976,0.8454232755481639,1.4736508439940808
20,11.471955528929206,22.687044731199855,64.30803262586643,64.72704383993077,1.2651150156175845,1.290038362674994
21,6.56455070938627,8.023371407049378,66.13622468374143,66.25907187630195,0.707225750817798,1.77611879860438
22,15.69649300677814,22.460690801654465,67.77221583390056,68.077292495902,1.2971949100012965,1.5751143196771453
23,10.795222440579328,10.189060434886331,69.34841210701013,68.1392069208515,1.068368135062661,1.9212863183880662
24,16.604812180763822,18.09606391334657,66.88262243149815,62.63461108056316,1.259056556116993,1.4352359722449153
25,13.449800368222435,9.820493744233255,60.70633763415962,57.99529157312301,0.9066820024762159,1.4787878160510188
26,15.907941657537473,18.030195453190785,55.00132101074549,49.37539506077002,1.1182475545564041,1.2850305315606794
27,11.703382422281171,9.797434226038087,45.22401362144279,39.64584670172505,1.1894694118531752,1.5204452262409809
