Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,26.445900271529858,20.708436547641558,24.62618472340371,36.23031348425311,1.1370985240415605,1.1304247044456972
2,16.20361341628235,18.99079792515826,40.1220659813874,43.710536859595685,1.1975168896520525,1.2773146493517782
3,15.970592259963286,19.971222320082735,44.77689983438271,46.615612538334055,1.2693208884812899,1.236592677294201
4,17.12991790610285,14.390307290148643,48.104358899319074,49.896749373916016,1.1962268124864208,1.5723161379623425
5,16.494174095163995,21.216737579946532,50.864680827148895,52.27820545991762,1.5978002301496286,1.302784067353224
6,15.641831579465318,15.813127393805244,51.50715916918548,51.26204967145122,1.2915734335271953,1.5302644431189398
7,20.098056572225566,17.12510966507871,53.43834088092998,56.336371959264305,1.3473911808140357,1.4035392907566608
8,18.304961268512894,17.879241263563372,58.12330528648496,64.2988091420323,1.1475942486860584,1.7808461322933182
9,18.007641069203572,9.635840806759793,69.70853497308354,70.39394709935875,1.3322378069859115,1.8245505847916148
10,21.16083733067878,23.870957321726713,68.34849109571907,68.53805834644602,1.4633174208796225,1.6679283951716783
11,15.635142591274244,22.483413639379965,64.7867496761151,61.24883352498692,1.0258033449069728,1.3652208130561048
12,14.246436483760913,15.032632927158204,60.78044981600475,60.56611119115033,0.8784174866257717,1.4360548869596044
13,16.486519376039322,21.45044432133715,59.1122699120764,57.45194215241672,1.0697801862287262,1.2310193809335859
14,16.321898745104544,17.443945927228704,57.34188849870225,58.15829157659316,0.976381043612067,1.2199104139112225
15,19.591890016904898,19.37410853994514,58.246817688369156,57.21351515808504,1.14466073225409,1.1276010553490625
16,20.272300905478524,17.740970558209852,58.512961507325294,61.31558627339672,1.0245502079290512,1.30917685600639
17,23.875971651193975,20.986741095854672,64.1122811285665,63.00470929210553,1.2272947457011263,1.3054647136777067
18,21.723739056504535,14.989270076898375,63.9732457493707,65.44535581321897,1.1015840999232276,1.6805962917185135
19,16.4848502291784,16.58431514454884,66.81707948985118,66.1879279674957,1.533042761145,1.0817064347380028
20,17.475827250241693,17.919175637068054,66.00487744244626,67.09875374489182,1.0853813690210485,1.6217182761193494
