Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,25.864904327237372,21.29839686316774,24.818216646912074,36.01096011939939,1.0909624149071007,1.0623397777055152
2,17.267618830997638,18.0768350560485,41.523034698413696,47.453061046834,1.248681320989773,1.4158295636459561
3,15.237878500979546,20.595720017137545,52.00209461653674,51.831741205132786,1.4799778674636312,1.3059911898047234
4,17.696586816226617,13.808094508799462,53.40424478256969,56.85943161994589,1.4834112238205508,1.6807462625407918
5,15.58993791621289,22.34126419870965,60.50744999765437,57.68704281446681,1.9887171599606774,1.3533082547469253
6,16.095390958060694,15.301134826518734,57.55586560871272,59.170321672808285,1.4724207439778831,1.3230777424916702
7,19.32324297654886,17.67607771472117,64.14506343779391,66.16411447877218,1.6246121688849349,1.4538380615623805
8,18.76904578542727,17.0493196397722,68.34212732805997,73.61502339135286,1.5576606584722614,1.8109639679518164
9,17.45818776438573,9.565375943305266,78.29648845032179,77.74600282244222,1.8617504852013602,1.3746543202022041
10,21.758227362399367,23.083808749355473,76.76751758312507,75.31473589406747,1.7370749469765485,1.3952557931299336
11,15.404384299744098,22.95203124760564,70.75356490438419,68.49796567332034,1.6017253301728163,1.1442148174083129
12,14.298111359516046,14.799457146328063,66.47418282681268,66.09800977326414,0.997930123109284,1.1186552121640343
13,16.07965641791468,21.664008107211533,65.00964236116444,63.22279199182248,1.2906795154813635,1.1761073048708937
14,16.700905961402945,17.207515032252196,61.293620142067375,61.78694101363739,1.2264453893572174,0.8636993621794702
15,19.066021188939047,19.60251952671146,60.818072975085876,59.73212949111678,1.540671262581877,0.9116546990116988
16,20.661950708261198,17.42255437680463,60.66359855652438,62.53951946189521,1.1463363512115503,1.1055701620245406
17,23.442689548223246,21.157325303763105,64.57407809954265,64.21765586004275,1.4499035587540752,1.0583477188767472
18,22.16535638080295,14.584142877304455,64.48386305409032,66.79621928372154,1.299344156052435,1.5314098486111534
19,16.049582381115897,16.830762418968078,67.24844678999351,67.46426195436469,1.517181791961532,0.8184268147443113
20,17.71704959359137,17.39504479521591,67.45325961909528,70.32737160717966,1.1982565946790087,1.2846858258579894
