Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,11.119752215121162,14.637781914447103,75.49206594723877,75.23233810318966,1.2733639498346756,1.4994592785983194
2,14.892329931869716,16.57358667909631,74.8172162652732,72.91854453403072,1.3848614852324577,1.7329878643657184
3,9.76027730998381,19.79704304562244,73.24716075381083,72.62086244979662,1.2800148579842896,1.938419159074859
4,7.316439997732641,19.045480221719213,71.55799876841589,68.30231108274185,0.9381112440612751,1.525211831121266
5,13.044133897500664,11.706709593943364,65.55870937690791,66.8663380765396,1.7414951405806556,1.5384780690591913
6,18.412707516442396,14.038920419448432,62.71398159175612,59.91269339013035,1.6281218180364796,1.5714221468685325
7,16.26462997614794,14.025183608468684,59.21359915781807,59.325619653419565,1.5716962739999365,2.1050031053487275
8,13.893725776949221,23.967381549417233,62.64369652084681,63.038465194805795,1.064508450725437,1.643282957170592
9,13.302600154659844,15.588439153517232,64.52796490444528,63.64324025445252,1.1759953672996808,2.011979941589585
10,12.120177581352996,17.216820649516485,65.90078946760168,65.28679794048946,0.8661339484579089,1.6269499082744168
11,11.565132084903372,14.066372437888399,65.3625268614135,66.67368762991038,1.5745128441097909,1.1787200578495949
12,16.897898169122207,13.873642424838113,65.6201285866502,65.32386198983245,1.608592730195804,1.7979335735911122
13,15.100579958099638,15.395440039878562,64.52140616413405,63.91845375173709,1.2959884682547271,1.6827456269272834
14,10.285947041096271,21.215979425871264,63.64228153852712,65.0031567181208,1.6679205978203258,1.7602984661916867
15,11.943759955507028,9.015861901112617,64.83490716872329,65.18100661119797,1.1672930722954549,1.3888050832536343
16,16.6867433857925,19.457453078199414,64.14083393246004,62.89038536798398,1.5702219706153149,1.5885396806349479
17,10.119921839782391,11.391992481179905,63.590073286147295,62.45194324571025,1.06231613444824,1.5683729784282732
18,18.406902257767893,20.30237972648517,61.637847288077054,61.0191696270998,1.218845465226651,1.633145890085132
19,7.815316969095382,14.050577815244388,62.18312146516951,62.948482242517066,1.069713409786347,1.3970395284984003
20,12.074883718231215,21.715366120220832,62.53842770023649,62.84975025821448,1.1190873622422057,1.3232421829461527
21,6.593342166125518,8.795297951632278,65.2000000657051,65.17591183646722,0.6880507398442112,1.408979501816268
22,16.13242627714081,21.253877545115024,66.98406117447837,67.15935870621507,1.3968382137221174,1.655066517567966
23,10.469766151329715,11.043627003958688,69.80321637978349,68.86658308974397,1.071489769463746,1.6963898103352628
24,17.38925998913086,17.05378558399567,66.0942368133183,61.32739012980188,1.2964436867171567,1.4177815933971587
25,13.319342695920003,10.49973539588769,58.91201718445656,56.557514267645935,0.9723871457931406,1.2719795647103018
26,16.34787508410183,17.08574060974837,52.17380658147068,48.0411393524684,1.33040025885111,1.2655106480563898
27,11.431057128772109,10.891582084704885,43.187922521391954,40.201886366133344,1.488347848716764,1.2413203074626356
