Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,26.128269766304435,20.994133230820996,27.33488411050503,36.936109564660676,1.179478295942579,1.1332380044543022
2,16.46575470326366,18.626365488523348,43.488196723119366,47.978581815276,1.1484411447068934,1.4426642092829884
3,15.618929188478406,19.880454798574533,51.47403976899495,50.4379058021158,1.6499276686505742,1.2441121913223123
4,17.426623276245913,13.973134533551944,50.770457490322336,52.892893218526574,1.3873834305993775,1.4938702188324777
5,16.18286383511582,21.292424356033465,56.73292445029459,57.105790532767514,1.881646994748924,1.3184707478907867
6,16.039643100708055,15.31578794374373,53.58013052808283,55.95953172629779,1.540025811874616,1.22929089334392
7,19.91421223936113,16.674023379073745,58.84052222014639,62.31499045475976,1.636212175405255,1.4623408174434194
8,19.988159346211607,17.307365440115504,57.84412481106802,57.7877169058712,2.1368117648170912,1.6123227522343995
9,17.84291489668273,9.545639882769523,58.13092868310872,58.883156594086394,1.6546902365354892,1.0301324274261732
10,21.582763229928208,23.31582830661828,58.297455087339635,57.689540475065144,1.4683289556805545,1.2675985997314516
11,15.510691263380947,22.968611476536047,53.87909685400325,51.78603298696146,1.1520789641036415,1.049606501432375
12,14.361330831410333,14.677373211158807,51.691983714262655,51.60766731729805,0.985831438451229,1.1640121405646933
13,16.246287046517242,21.792608733926947,51.24192701400952,50.99149063341763,1.0751746654472698,1.1144440053820621
14,16.657389748184016,17.3271676308976,50.2956075805855,51.21638614518189,1.0081403044284787,0.9331945077970782
15,19.153302285715252,19.822534825174817,51.75635994940342,51.102701597630755,1.3295061489327262,0.941737492122059
16,20.494447185054344,17.43840681952578,52.82568929408887,55.624416451412436,1.045291548018862,1.1261485634584203
17,23.475106135530115,21.700694044303624,58.63260841710215,57.98357755332372,1.3013327185959647,1.3053962296575385
18,21.917280460394668,14.648137115358839,58.782597752565025,61.13489641112208,1.0668111045374504,1.5870844876160854
19,16.03746664872712,17.060817873074146,63.08471779016356,62.85920010546718,1.1150633704261435,1.0967332617988212
20,17.598936138950922,17.474212940269886,64.74587091884423,66.51261927212236,0.9520924765269064,1.7278828327562872
