Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,11.485865378515394,13.765391426788469,66.01828377317598,64.0982238000124,0.9583673823906742,1.8070588998776422
2,14.344719281057591,18.850930031567604,67.07300479829226,66.61875991906209,1.1613806192870972,1.8079739697518773
3,9.721690476443513,18.875924563066288,65.24938737670462,62.68335018713514,0.784718498640128,1.8643364492688914
4,7.18389646586391,20.984178461825422,63.724031340619284,61.12748321609064,0.8419845627192606,1.627187307562732
5,12.644621707552822,12.050457064418158,60.027915753122045,58.277686370545325,1.1711442065730944,1.8952430693507294
6,17.521663678640714,15.02290976612327,60.48928670256629,58.66750840287323,1.2449629797855661,1.5559355820121017
7,17.40951031077848,12.836739021089404,56.88784986119628,53.87952419774354,1.3691637332934266,1.5993916229680225
8,13.478459427925419,25.512239922864623,56.04817586945079,57.0848870306329,1.1035839694835496,1.4153158638932566
9,13.878196022913759,14.489016265396339,58.58535994269217,58.05066467116629,1.1340262367777199,1.788928079792967
10,11.815174881272332,18.438583888603528,60.66271103626928,61.41623559561999,1.068237928142146,1.6617809907470649
11,11.960440893148435,13.857235138162546,61.32901256473388,60.037837498487654,1.206060378486797,1.4396020184225449
12,16.197828852800352,14.870441955298649,61.14601864577029,60.95796358529837,1.2971154302983032,1.6777433005795859
13,15.597363078668847,14.918347450308152,59.762755054467995,58.68612800615067,1.2516547884067493,1.7547572166099024
14,9.878049704233955,22.569841975588915,60.020285033013096,62.18600662525015,1.0178615097393735,1.668332131887117
15,12.214700952762655,8.755265836257054,61.63185129277963,59.258598527271054,0.9787594389978364,1.7208550601975836
16,16.105102406999244,20.25302355464834,58.72997664290085,56.82759074217796,1.2237559201951729,1.423428695832086
17,10.317089882057934,11.204391133770576,56.666447864864004,55.65963303842201,0.8990883007036566,1.7912811487159268
18,18.290872500375187,21.071711880374263,56.85353400338576,57.03234070576912,1.1767335038556659,1.5205074208167528
19,7.669791431372532,13.561562645761796,57.080495569912635,57.144247003397865,0.8382583637685546,1.6301180711473517
20,12.084078258457646,23.501301142818953,58.19215988734504,59.93826756587676,0.8277469740467227,1.3618026357781674
21,6.525384475909386,8.525741210954378,60.16271826107902,61.73088863280592,0.7830888690884331,1.9283328761737022
22,15.776551834257988,21.983006381240617,65.43457813042964,67.10180578815961,1.2204261106534824,1.6798033694476855
23,10.439887145525853,11.152772356976067,65.93801055561745,64.55545311880923,0.9742640599293431,1.9071630079276622
24,16.9700974501198,17.739083614464274,65.05540801171188,61.067697164679934,1.1463131065466257,1.5127841008335494
25,13.099357402267033,10.424235658914496,57.80404716106724,54.10783529900913,0.8408323685397464,1.447703492639969
26,16.18008833480894,17.704635739207845,51.51798805246321,47.287522037263564,1.009440734021764,1.1959301625304386
27,11.462437559177777,10.46742976879242,43.39180145151349,38.443667715013326,0.942882131383546,1.25901990380951
