Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,26.832484921742896,20.34465313300683,26.657696537848853,37.48334800063074,1.358678337012921,1.2050374530676022
2,15.951254384646266,18.866653969058905,43.05906231475327,47.29658883115826,1.3562556129919274,1.3288750531195608
3,16.11676499283331,19.686866518601473,49.95528794030734,50.84870694738186,1.5987223778618818,1.4917751532556722
4,16.79533824223841,14.539951569309787,51.64652003366374,53.53819794588938,1.6583024855738167,1.7783777056357395
5,16.577938974888628,21.046168022846658,56.3854226536343,57.175229468854454,2.019470946907811,1.428694455034916
6,15.586372851811541,15.735103343360711,57.77460782703858,57.75747223405378,1.7475960105004542,1.9351261705198513
7,20.19443721169848,16.83982953013349,59.801694512467286,61.632512719079806,2.037108240704055,1.4125428833000757
8,18.26513181237721,17.898816887885896,63.42309987156834,69.4465572304811,1.914726839948576,2.0384156889942817
9,18.043324026377054,9.445042736837149,73.64220947610693,73.64167793841165,1.4846012646813131,1.9237253883062997
10,21.069500880321193,23.647648629444337,74.26463241272504,73.79624485486417,1.5787775450371013,1.4600029369108243
11,15.824958730243102,22.323971530334816,69.151312518184,66.71645774329141,1.2194720912191064,1.2735558641792313
12,14.242130922096546,14.940566734705305,65.40709011831852,64.80463780065054,1.143475457658874,1.2011460968179364
13,16.507410832503602,21.241161640826693,63.356046455649356,62.75321731815824,1.3011994048610185,1.1557994683455584
14,16.329468490820947,17.4957667877439,61.23165216921239,61.35143400860833,1.1483594156425987,1.0771296890993498
15,19.646012221471242,19.32946776593931,60.65995772271369,60.42731023591127,1.4845240313530863,1.028858422808126
16,20.031719828489052,17.86433228066154,61.22600587357008,62.31110242100213,1.1538232379382642,1.1908395935806648
17,24.033731380733613,20.609327471312774,64.87777067409304,65.71512675269905,1.3756860148487902,1.1739070512962035
18,21.475032948084447,15.124952761997697,66.94124977168708,68.02713807893136,1.2477479577727442,1.6801791126965884
19,16.521787297227814,16.579063947382735,69.56544630688755,69.94622380650432,1.3844807910299692,1.1600475076090402
20,17.243294167911245,18.145246469897092,70.68391281622307,70.65612099989163,1.2283791753456421,1.6241141906729082
