Curve_after_gate,Distance_first_part,Distance_second_part,Vel_first_part,Vel_second_part,Acc_first_part,Acc_second_part
1,0.0,0.0,,,,
2,0.0,0.0,,,,
3,0.0,0.0,,,,
4,0.0,0.0,,,,
5,0.0,0.0,,,,
6,14.654604718727771,15.572721331550616,63.00453091741582,65.82246395425719,1.5373096882334492,1.7816863524330284
7,18.28378468343109,12.126944226607703,62.64588529350239,58.6801954093528,1.404428956356867,1.8407990342829204
8,13.402843542428235,25.266126333397207,60.00231111372378,63.092209883251506,1.4172085459104629,1.5892806195799818
9,13.735057867639753,14.300925935085912,64.2479145360739,64.93430582701448,1.4401041572378663,2.1470115658261495
10,11.739510682043255,18.193536791905665,67.39481362759435,69.27114274305784,0.9869788256960643,1.8864049531630929
11,12.068896872072674,13.370439828971236,68.52099214618951,68.04529570693359,1.3767096178888665,1.4646594322003925
12,16.281385575144537,14.411438473604793,67.51741443539319,69.39386012442291,1.741658024212952,2.097752038268564
13,15.503388820774529,14.439150463976105,66.47566084361011,64.18086950129684,1.2032183760536193,1.9148938695605744
14,9.854951929644367,22.247376565866812,66.90667093359751,68.2152743168316,1.3696535452462633,1.952311466425555
15,11.807220791722159,8.834032608648439,67.593879378052,66.19662560201355,0.8178985585290204,2.1051368467104603
16,16.381924490019596,20.27459529197465,65.7383057824649,65.67635036021339,1.277079393872423,1.8086504757468538
17,10.039228108620263,11.220841281064857,66.21274717325122,64.48785805430397,0.8544505352314636,2.082141073023541
18,18.093860164463347,20.516929230107312,64.56220191698782,64.29240618359609,1.0252097174656403,1.8221154615501505
19,7.607984849670639,14.396059661873172,65.90698003219866,65.5109210830045,0.6319583483570735,1.6931400129177605
20,11.918748481269938,22.199062036835265,65.5492030083496,65.85725846926567,0.9472754128340687,1.3778747095175383
21,6.6018005101366395,8.788500257041248,67.60466385842993,68.06411930194912,0.7038305771713191,2.057794809173164
22,15.939932457034098,21.401536445447807,69.3648417987277,69.78614404179491,1.0334197762548176,1.672950485233464
23,10.515502380259326,11.134501597554992,69.29793465870551,67.80841330726557,1.0019323710011945,2.164048264891237
24,17.1080809396283,17.65532080755853,66.30569970282224,62.781869430865164,1.0156686770874839,1.6305816501159256
25,12.87570276621855,11.04523927692101,60.250980011363616,56.78558466662726,0.789607537143731,1.8212212134529469
26,16.16359831415175,17.67434525380705,53.19899075141443,48.010351723662396,1.0147735701916365,1.495444723396729
27,11.029093337760507,11.170643619599558,43.25317499181228,36.07016711214845,1.3346961302205413,1.6235489036570858
